row ,county_name,state_abbr,votes_total,votes_dem,votes_gop,combined_fips,per_dem,per_gop
3691,Lincoln County,TN,13249,3283,9791,47103,0.247792286,0.73899917
3692,Loudon County,TN,22066,5057,16701,47105,0.229176108,0.756865766
3693,McMinn County,TN,17818,4603,12958,47107,0.258334269,0.727242115
3694,McNairy County,TN,9809,2643,7010,47109,0.269446427,0.714649811
3695,Macon County,TN,6904,1552,5259,47111,0.224797219,0.761732329
3696,Madison County,TN,40691,18360,21989,47113,0.451205426,0.540389767
3697,Marion County,TN,10404,3952,6268,47115,0.379853902,0.602460592
3698,Marshall County,TN,10729,3722,6823,47117,0.346910243,0.635939976
3699,Maury County,TN,32989,11819,20698,47119,0.358270939,0.627421262
3700,Meigs County,TN,3958,1163,2728,47121,0.29383527,0.689236988
3701,Monroe County,TN,16320,4368,11717,47123,0.267647059,0.717953431
3702,Montgomery County,TN,55424,24349,30159,47125,0.439322315,0.544150548
3703,Moore County,TN,2799,705,2053,47127,0.25187567,0.733476242
3704,Morgan County,TN,6500,1722,4668,47129,0.264923077,0.718153846
3705,Obion County,TN,12296,3320,8814,47131,0.270006506,0.716818478
3706,Overton County,TN,7657,2802,4772,47133,0.365939663,0.623220582
3707,Perry County,TN,2621,992,1578,47135,0.378481496,0.602060282
3708,Pickett County,TN,2446,711,1707,47137,0.290678659,0.69787408
3709,Polk County,TN,6059,1856,4108,47139,0.306321175,0.67799967
3710,Putnam County,TN,25479,7793,17242,47141,0.305859728,0.676714157
3711,Rhea County,TN,10578,2625,7793,47143,0.248156551,0.736717716
3712,Roane County,TN,21081,6014,14719,47145,0.285280584,0.69821166
3713,Robertson County,TN,26285,8289,17641,47147,0.315350961,0.671143238
3714,Rutherford County,TN,98816,36400,60829,47149,0.368361399,0.615578449
3715,Scott County,TN,6668,1452,5117,47151,0.217756449,0.767396521
3716,Sequatchie County,TN,5141,1488,3541,47153,0.289437853,0.688776503
3717,Sevier County,TN,33856,7415,25979,47155,0.219015832,0.767338138
3718,Shelby County,TN,370749,232201,135536,47157,0.626302431,0.365573474
3719,Smith County,TN,7081,2467,4492,47159,0.348397119,0.634373676
3720,Stewart County,TN,5115,2069,2963,47161,0.404496579,0.579276637
3721,Sullivan County,TN,59833,15303,43528,47163,0.255761871,0.727491518
3722,Sumner County,TN,65334,18571,45979,47165,0.2842471,0.703753023
3723,Tipton County,TN,23682,7020,16395,47167,0.296427667,0.692297948
3724,Trousdale County,TN,2901,1238,1610,47169,0.426749397,0.554981041
3725,Unicoi County,TN,7078,1909,5028,47171,0.269708957,0.710370161
3726,Union County,TN,5820,1474,4278,47173,0.253264605,0.735051546
3727,Van Buren County,TN,2298,875,1384,47175,0.380765883,0.602262837
3728,Warren County,TN,13008,4748,8007,47177,0.36500615,0.61554428
3729,Washington County,TN,48003,14318,32787,47179,0.298273025,0.683019811
3730,Wayne County,TN,5484,1163,4251,47181,0.212071481,0.775164114
3731,Weakley County,TN,12332,3547,8601,47183,0.287625689,0.697453779
3732,White County,TN,9133,2793,6192,47185,0.305814081,0.677980948
3733,Williamson County,TN,93606,24328,68090,47187,0.25989787,0.727410636
3734,Wilson County,TN,51437,14669,36076,47189,0.285183817,0.701362832
3735,Anderson County,TX,16167,3796,12235,48001,0.234799282,0.75678852
3736,Andrews County,TX,4476,794,3636,48003,0.177390527,0.81233244
3737,Angelina County,TX,28403,7833,20301,48005,0.275780727,0.714748442
3738,Aransas County,TX,9646,2703,6829,48007,0.28021978,0.707961849
3739,Archer County,TX,4163,525,3599,48009,0.126110978,0.864520778
3740,Armstrong County,TX,935,98,828,48011,0.104812834,0.885561497
3741,Atascosa County,TX,12704,5128,7451,48013,0.403652393,0.586508186
3742,Austin County,TX,11628,2252,9260,48015,0.193670451,0.796353629
3743,Bailey County,TX,1813,466,1336,48017,0.257032543,0.736900165
3744,Bandera County,TX,9434,1859,7423,48019,0.197053212,0.786834853
3745,Bastrop County,TX,24457,9860,14019,48021,0.40315656,0.573210124
3746,Baylor County,TX,1592,267,1297,48023,0.167713568,0.814698492
3747,Bee County,TX,7873,3451,4354,48025,0.438333545,0.553029341
3748,Bell County,TX,85765,35315,49369,48027,0.411764706,0.575631085
3749,Bexar County,TX,511405,263871,240519,48029,0.515972664,0.470310224
3750,Blanco County,TX,4971,1220,3637,48031,0.245423456,0.731643532
3751,Borden County,TX,362,32,324,48033,0.08839779,0.895027624
3752,Bosque County,TX,7336,1366,5873,48035,0.186205016,0.800572519
3753,Bowie County,TX,35357,10184,24840,48037,0.288033487,0.702548293
3754,Brazoria County,TX,106422,34327,70684,48039,0.322555487,0.664185977
3755,Brazos County,TX,55845,17440,37152,48041,0.312292954,0.665269944
3756,Brewster County,TX,3866,1765,1975,48043,0.456544232,0.510863942
3757,Briscoe County,TX,700,117,576,48045,0.167142857,0.822857143
3758,Brooks County,TX,2403,1886,507,48047,0.784852268,0.210986267
3759,Brown County,TX,13936,1904,11894,48049,0.136624569,0.85347302
3760,Burleson County,TX,6455,1705,4671,48051,0.264136328,0.723625097
3761,Burnet County,TX,16770,3672,12828,48053,0.218962433,0.764937388
3762,Caldwell County,TX,11055,4787,6018,48055,0.433016735,0.544369064
3763,Calhoun County,TX,6746,2510,4145,48057,0.372072339,0.614438186
3764,Callahan County,TX,5195,751,4376,48059,0.144562079,0.842348412
3765,Cameron County,TX,74802,49159,24955,48061,0.65718831,0.333614074
3766,Camp County,TX,4332,1428,2878,48063,0.329639889,0.664358264
3767,Carson County,TX,2775,292,2450,48065,0.105225225,0.882882883
3768,Cass County,TX,11764,2921,8747,48067,0.248299898,0.743539612
3769,Castro County,TX,2119,630,1470,48069,0.297310052,0.693723454
3770,Chambers County,TX,14692,2780,11761,48071,0.189218622,0.800503675
3771,Cherokee County,TX,16387,3935,12291,48073,0.240129371,0.750045768
3772,Childress County,TX,1996,320,1665,48075,0.160320641,0.834168337
3773,Clay County,TX,5056,740,4266,48077,0.146360759,0.84375
3774,Cochran County,TX,916,256,648,48079,0.279475983,0.707423581
3775,Coke County,TX,1406,179,1216,48081,0.127311522,0.864864865
3776,Coleman County,TX,3483,441,3007,48083,0.126614987,0.863336204
3777,Collin County,TX,301101,100754,195933,48085,0.334618616,0.650721851
3778,Collingsworth County,TX,1150,177,962,48087,0.153913043,0.836521739
3779,Colorado County,TX,8095,2024,6015,48089,0.250030883,0.743051266
3780,Comal County,TX,51475,11437,39291,48091,0.222185527,0.763302574
3781,Comanche County,TX,4897,890,3940,48093,0.181743925,0.804574229
3782,Concho County,TX,1001,194,793,48095,0.193806194,0.792207792
3783,Cooke County,TX,14291,2240,11901,48097,0.156742005,0.832761878
3784,Coryell County,TX,16551,5141,11193,48099,0.310615673,0.676273337
3785,Cottle County,TX,739,180,553,48101,0.243572395,0.748308525
3786,Crane County,TX,1283,275,985,48103,0.214341387,0.767731878
3787,Crockett County,TX,1457,480,957,48105,0.329444063,0.656829101
3788,Crosby County,TX,1787,639,1132,48107,0.357582541,0.633463906
3789,Culberson County,TX,876,566,294,48109,0.646118721,0.335616438
3790,Dallam County,TX,1532,253,1248,48111,0.165143603,0.81462141
3791,Dallas County,TX,705941,403170,294339,48113,0.57111005,0.416945609
3792,Dawson County,TX,3640,1017,2591,48115,0.279395604,0.711813187
3793,Deaf Smith County,TX,4309,1239,3042,48117,0.287537712,0.705964261
3794,Delta County,TX,2018,454,1524,48119,0.224975223,0.755203171
3795,Denton County,TX,240125,79917,156105,48121,0.332814159,0.650098907
3796,DeWitt County,TX,6624,1463,5114,48123,0.220863527,0.772041063
3797,Dickens County,TX,1019,216,793,48125,0.211972522,0.778213935
3798,Dimmit County,TX,2917,2141,762,48127,0.73397326,0.261227288
3799,Donley County,TX,1533,226,1286,48129,0.147423353,0.838878017
3800,Duval County,TX,4343,3331,979,48131,0.766981349,0.225420216
3801,Eastland County,TX,6494,970,5443,48133,0.149368648,0.8381583
3802,Ector County,TX,32408,8095,23936,48135,0.249784004,0.738583066
3803,Edwards County,TX,883,232,641,48137,0.262740657,0.725934315
3804,Ellis County,TX,53756,13803,39353,48139,0.256771337,0.732067118
3805,El Paso County,TX,171053,112273,56517,48141,0.656363817,0.330406365
3806,Erath County,TX,12467,1965,10325,48143,0.157616107,0.828186412
3807,Falls County,TX,5432,2033,3356,48145,0.374263623,0.617820324
3808,Fannin County,TX,10781,2482,8143,48147,0.230219831,0.755310268
3809,Fayette County,TX,10534,2311,8098,48149,0.219384849,0.768748813
3810,Fisher County,TX,1628,512,1094,48151,0.314496314,0.671990172
3811,Floyd County,TX,2085,551,1523,48153,0.264268585,0.730455635
3812,Foard County,TX,493,140,346,48155,0.283975659,0.701825558
3813,Fort Bend County,TX,219250,101043,116028,48157,0.460857469,0.529204105
3814,Franklin County,TX,4255,750,3446,48159,0.17626322,0.80987074
3815,Freestone County,TX,7562,1848,5644,48161,0.244379794,0.746363396
3816,Frio County,TX,3968,2376,1559,48163,0.598790323,0.392893145
3817,Gaines County,TX,4066,535,3484,48165,0.131578947,0.856861781
3818,Galveston County,TX,109227,39162,68594,48167,0.358537724,0.62799491
3819,Garza County,TX,1556,276,1262,48169,0.177377892,0.811053985
3820,Gillespie County,TX,12535,2055,10305,48171,0.163940965,0.822098125
3821,Glasscock County,TX,578,44,526,48173,0.076124567,0.910034602
3822,Goliad County,TX,3452,1127,2294,48175,0.326477404,0.664542294
3823,Gonzales County,TX,6039,1773,4213,48177,0.293591654,0.697632058
3824,Gray County,TX,7373,885,6428,48179,0.120032551,0.871829649
3825,Grayson County,TX,42207,10665,30907,48181,0.252683204,0.732271898
3826,Gregg County,TX,41356,12336,28665,48183,0.298288036,0.693127962
3827,Grimes County,TX,8598,2339,6141,48185,0.272040009,0.714235869
3828,Guadalupe County,TX,49247,15654,32959,48187,0.317867078,0.669259041
3829,Hale County,TX,8765,2228,6417,48189,0.254192812,0.732116372
3830,Hall County,TX,1108,265,832,48191,0.239169675,0.750902527
3831,Hamilton County,TX,3551,591,2918,48193,0.166431991,0.821740355
3832,Hansford County,TX,1960,158,1787,48195,0.080612245,0.911734694
3833,Hardeman County,TX,1495,302,1176,48197,0.202006689,0.786622074
3834,Hardin County,TX,21293,3358,17744,48199,0.15770441,0.833325506
3835,Harris County,TX,1185478,585451,584866,48201,0.493852269,0.493358797
3836,Harrison County,TX,26099,8431,17471,48203,0.323039197,0.669412621
3837,Hartley County,TX,1904,183,1700,48205,0.096113445,0.892857143
3838,Haskell County,TX,2006,551,1422,48207,0.274675972,0.70887338
3839,Hays County,TX,58808,25448,31577,48209,0.432730241,0.536950755
3840,Hemphill County,TX,1509,192,1298,48211,0.127236581,0.8601723
3841,Henderson County,TX,27582,6094,21202,48213,0.220941194,0.768689725
3842,Hidalgo County,TX,138966,97879,39786,48215,0.704337752,0.286300246
3843,Hill County,TX,12032,2745,9128,48217,0.228141622,0.758643617
3844,Hockley County,TX,7119,1482,5543,48219,0.208175306,0.778620593
3845,Hood County,TX,22445,3829,18341,48221,0.170594787,0.817153041
3846,Hopkins County,TX,12742,2775,9834,48223,0.217783707,0.771778371
3847,Houston County,TX,8129,2235,5839,48225,0.274941567,0.718292533
3848,Howard County,TX,5139,1042,4032,48227,0.202763183,0.784588441
3849,Hudspeth County,TX,861,379,471,48229,0.44018583,0.547038328
3850,Hunt County,TX,27984,6658,20976,48231,0.23792167,0.749571184
3851,Hutchinson County,TX,7916,1042,6797,48233,0.131632137,0.858640728
3852,Irion County,TX,788,112,668,48235,0.14213198,0.847715736
3853,Jack County,TX,2907,303,2580,48237,0.104231166,0.8875129
3854,Jackson County,TX,5018,1068,3903,48239,0.212833798,0.77779992
3855,Jasper County,TX,13466,3402,9924,48241,0.252636269,0.736967177
3856,Jeff Davis County,TX,1188,440,717,48243,0.37037037,0.603535354
3857,Jefferson County,TX,88548,44626,43214,48245,0.503975245,0.488029092
3858,Jim Hogg County,TX,1667,1301,356,48247,0.780443911,0.213557289
3859,Jim Wells County,TX,11163,6492,4595,48249,0.581564096,0.411627699
3860,Johnson County,TX,48753,10481,37609,48251,0.214981642,0.771419195
3861,Jones County,TX,5562,1225,4258,48253,0.220244516,0.76555196
3862,Karnes County,TX,4180,1324,2823,48255,0.316746411,0.675358852
3863,Kaufman County,TX,34604,9451,24804,48257,0.273118715,0.716795746
3864,Kendall County,TX,17729,3035,14467,48259,0.171188448,0.816007671
3865,Kenedy County,TX,166,82,83,48261,0.493975904,0.5
3866,Kent County,TX,404,66,334,48263,0.163366337,0.826732673
3867,Kerr County,TX,21811,4325,17225,48265,0.198294439,0.789739122
3868,Kimble County,TX,1891,217,1667,48267,0.114754098,0.881544157
3869,King County,TX,145,5,139,48269,0.034482759,0.95862069
3870,Kinney County,TX,1425,522,880,48271,0.366315789,0.61754386
3871,Kleberg County,TX,8902,4752,4056,48273,0.533812626,0.455627949
3872,Knox County,TX,1510,332,1160,48275,0.21986755,0.768211921
3873,Lamar County,TX,17173,4173,12814,48277,0.242997729,0.746171315
3874,Lamb County,TX,4089,998,3056,48279,0.244069455,0.747370995
3875,Lampasas County,TX,7138,1457,5583,48281,0.204118801,0.782151863
3876,La Salle County,TX,1646,965,669,48283,0.586269745,0.406439854
3877,Lavaca County,TX,8279,1427,6788,48285,0.172363812,0.819905786
3878,Lee County,TX,6211,1630,4504,48287,0.262437611,0.72516503
3879,Leon County,TX,6941,1061,5812,48289,0.152859818,0.837343322
3880,Liberty County,TX,22711,5196,17304,48291,0.228787812,0.761921536
3881,Limestone County,TX,7563,2208,5288,48293,0.29194764,0.699193442
3882,Lipscomb County,TX,1168,119,1044,48295,0.101883562,0.893835616
3883,Live Oak County,TX,4108,915,3153,48297,0.222736125,0.767526777
3884,Llano County,TX,9502,1818,7560,48299,0.191328141,0.795621974
3885,Loving County,TX,64,9,54,48301,0.140625,0.84375
3886,Lubbock County,TX,90615,26088,63133,48303,0.287899354,0.696716879
3887,Lynn County,TX,1852,464,1377,48305,0.250539957,0.743520518
3888,McCulloch County,TX,2993,537,2419,48307,0.179418644,0.808219178
3889,McLennan County,TX,74493,25688,47885,48309,0.34483777,0.642812076
3890,McMullen County,TX,508,67,436,48311,0.131889764,0.858267717
3891,Madison County,TX,4025,964,3028,48313,0.239503106,0.752298137
3892,Marion County,TX,4271,1487,2730,48315,0.348162023,0.639194568
3893,Martin County,TX,1593,247,1338,48317,0.155053358,0.83992467
3894,Mason County,TX,1965,380,1562,48319,0.193384224,0.794910941
3895,Matagorda County,TX,12110,3972,8026,48321,0.327993394,0.662758051
3896,Maverick County,TX,10562,8302,2171,48323,0.786025374,0.205548192
3897,Medina County,TX,15948,4760,11016,48325,0.298470028,0.690744921
3898,Menard County,TX,846,170,663,48327,0.200945626,0.783687943
3899,Midland County,TX,44277,8223,35452,48329,0.18571719,0.800686587
3900,Milam County,TX,8220,2632,5478,48331,0.320194647,0.666423358
3901,Mills County,TX,2197,279,1882,48333,0.126991352,0.856622667
3902,Mitchell County,TX,2312,536,1754,48335,0.23183391,0.758650519
3903,Montague County,TX,7737,1116,6539,48337,0.144241954,0.845159623
3904,Montgomery County,TX,172820,32852,137822,48339,0.190093739,0.797488717
3905,Moore County,TX,4983,963,3967,48341,0.193257074,0.796106763
3906,Morris County,TX,5129,1856,3226,48343,0.361863911,0.628972509
3907,Motley County,TX,599,55,538,48345,0.091819699,0.898163606
3908,Nacogdoches County,TX,20601,6441,13910,48347,0.312654725,0.675209941
3909,Navarro County,TX,15316,4348,10838,48349,0.283886132,0.707626012
3910,Newton County,TX,6188,1721,4399,48351,0.27811894,0.710892049
3911,Nolan County,TX,4567,1216,3277,48353,0.266257937,0.717538866
3912,Nueces County,TX,95781,45666,48779,48355,0.476775143,0.50927637
3913,Ochiltree County,TX,2990,253,2718,48357,0.084615385,0.9090301
3914,Oldham County,TX,865,71,786,48359,0.082080925,0.90867052
3915,Orange County,TX,30502,6797,23361,48361,0.222837847,0.765884204
3916,Palo Pinto County,TX,9335,1810,7392,48363,0.193893948,0.791858597
3917,Panola County,TX,10221,2211,7941,48365,0.216319343,0.77692985
3918,Parker County,TX,47346,7804,38980,48367,0.16482913,0.823300807
3919,Parmer County,TX,2545,528,2005,48369,0.207465619,0.787819253
3920,Pecos County,TX,4147,1591,2512,48371,0.383650832,0.605739088
3921,Polk County,TX,19058,4836,14019,48373,0.253751705,0.7355966
3922,Potter County,TX,26418,7114,18905,48375,0.269286093,0.715610569
3923,Presidio County,TX,1808,1273,504,48377,0.70409292,0.278761062
3924,Rains County,TX,4065,754,3265,48379,0.185485855,0.803198032
3925,Randall County,TX,49588,7553,41366,48381,0.152315076,0.834193757
3926,Reagan County,TX,843,158,676,48383,0.18742586,0.801897983
3927,Real County,TX,1533,277,1236,48385,0.180691455,0.806262231
3928,Red River County,TX,5074,1482,3549,48387,0.292077257,0.699448167
3929,Reeves County,TX,2867,1649,1185,48389,0.575165678,0.413324032
3930,Refugio County,TX,2673,998,1659,48391,0.373363262,0.620650954
3931,Roberts County,TX,439,25,408,48393,0.056947608,0.929384966
3932,Robertson County,TX,7278,2792,4416,48395,0.383621874,0.606760099
3933,Rockwall County,TX,35651,8112,27098,48397,0.227539199,0.760090881
3934,Runnels County,TX,3665,517,3103,48399,0.14106412,0.846657572
3935,Rusk County,TX,18537,4451,13924,48401,0.240114366,0.751146356
3936,Sabine County,TX,4572,806,3726,48403,0.176290464,0.81496063
3937,San Augustine County,TX,3690,1193,2469,48405,0.323306233,0.669105691
3938,San Jacinto County,TX,9610,2410,7105,48407,0.250780437,0.739334027
3939,San Patricio County,TX,20064,7854,11994,48409,0.391447368,0.597787081
3940,San Saba County,TX,2256,323,1905,48411,0.143173759,0.844414894
3941,Schleicher County,TX,1010,220,781,48413,0.217821782,0.773267327
3942,Scurry County,TX,5022,837,4121,48415,0.166666667,0.820589407
3943,Shackelford County,TX,1363,131,1218,48417,0.096111519,0.893617021
3944,Shelby County,TX,9261,2318,6870,48419,0.250296944,0.741820538
3945,Sherman County,TX,1038,121,908,48421,0.116570328,0.874759152
3946,Smith County,TX,84794,22101,61858,48423,0.260643442,0.729509163
3947,Somervell County,TX,3507,609,2858,48425,0.173652695,0.814941545
3948,Starr County,TX,11859,10248,1540,48427,0.864153807,0.129859179
